,id,marca,modelo,preco_minimo,idade_veiculo,km_rodados,tipo_vendedor,tipo_combustivel,tipo_transmissao,potencia_maxima,preco_venda,ipva,ano,estado
1443,1602,Mahindra,Bolero,905000.0,13,90000,particular,Diesel,Manual,63.0,230000,9200.0,2011,rodado
1444,1603,Maruti,Alto,614646.3878326996,7,75001,distribuidora,Petrol,Manual,46.3,175000,7000.0,2017,moderadamente rodado
1445,1604,Ford,Figo,861000.0,8,100000,particular,Diesel,Manual,68.1,250000,10000.0,2016,rodado
1446,1605,Volkswagen,Vento,1020000.0,7,42000,distribuidora,Petrol,Automatic,103.6,575000,23000.0,2017,moderadamente rodado
1447,1606,Maruti,Wagon R,597000.0,4,32013,concessionária,CNG,Manual,67.04,380000,15200.0,2020,moderadamente rodado
1448,1607,Hyundai,Xcent,967624.184646262,5,80000,particular,Diesel,Manual,71.0,550000,22000.0,2019,rodado
1449,1608,Hyundai,EON,967624.184646262,6,30000,particular,Petrol,Manual,68.05,240000,9600.0,2018,moderadamente rodado
1450,1609,Mahindra,XUV500,1645000.0,5,55766,distribuidora,Diesel,Manual,140.0,1151000,46040.0,2019,moderadamente rodado
1451,1610,Maruti,Alto,614646.3878326996,7,70000,particular,Petrol,Manual,67.1,245000,9800.0,2017,moderadamente rodado
1452,1612,Renault,Duster,414304.9645390071,5,118500,particular,Diesel,Manual,108.45,943000,37720.0,2019,rodado
1453,1613,Renault,Duster,414304.9645390071,7,42000,distribuidora,Diesel,Manual,108.45,500000,20000.0,2017,moderadamente rodado
1454,1615,Mahindra,Scorpio,1510000.0,8,120000,particular,Diesel,Manual,75.0,500000,20000.0,2016,rodado
1455,1616,BMW,X1,4738000.0,2,10000,particular,Diesel,Automatic,188.0,3650000,146000.0,2022,novo
1456,1617,Maruti,Swift Dzire,614646.3878326996,6,32000,distribuidora,Diesel,Manual,73.9,570000,22800.0,2018,moderadamente rodado
1457,1618,Nissan,Kicks,1100000.0,1,15000,particular,Petrol,Manual,153.87,1000000,40000.0,2023,novo
1458,1619,Kia,Seltos,1518272.7272727273,2,13000,distribuidora,Petrol,Manual,113.4,1140000,45600.0,2022,novo
1459,1620,BMW,5,7320000.0,7,41000,distribuidora,Diesel,Automatic,190.0,1890000,75600.0,2017,moderadamente rodado
1460,1621,Maruti,Ciaz,968000.0,4,44000,distribuidora,Petrol,Manual,91.1,775000,31000.0,2020,moderadamente rodado
1461,1623,Maruti,Swift,635000.0,7,40000,particular,Petrol,Manual,81.8,320000,12800.0,2017,moderadamente rodado
1462,1624,Mahindra,XUV500,1645000.0,5,120000,particular,Diesel,Automatic,140.0,1400000,56000.0,2019,rodado
1463,1625,Maruti,Swift Dzire,685000.0,3,5000,particular,Petrol,Automatic,81.8,700000,28000.0,2021,novo
1464,1626,Mahindra,Scorpio,1529000.0,6,80000,particular,Diesel,Manual,75.0,800000,32000.0,2018,rodado
1465,1627,Nissan,Terrano,1690333.3333333333,7,68000,distribuidora,Diesel,Manual,108.6,495000,19800.0,2017,moderadamente rodado
1466,1628,Audi,Q3,7113256.41025641,9,50000,particular,Diesel,Automatic,174.33,2100000,84000.0,2015,moderadamente rodado
1467,1629,Maruti,Swift,604000.0,2,23414,concessionária,Petrol,Manual,81.8,530000,21200.0,2022,novo
1468,1630,Audi,Q7,8060000.0,8,85000,distribuidora,Diesel,Automatic,241.4,2090000,83600.0,2016,rodado
1469,1631,Toyota,Innova,2876695.0,4,68000,distribuidora,Diesel,Manual,147.51,1360000,54400.0,2020,moderadamente rodado
1470,1633,Maruti,Wagon R,536000.0,6,15000,particular,Petrol,Manual,67.04,350000,14000.0,2018,novo
1471,1634,Mahindra,XUV500,1654000.0,6,50000,distribuidora,Diesel,Manual,140.0,799000,31960.0,2018,moderadamente rodado
1472,1635,Honda,Accord,1210698.5413290113,14,78000,distribuidora,Petrol,Automatic,218.0,175000,7000.0,2010,moderadamente rodado
1473,1636,Hyundai,Verna,1274000.0,12,110000,particular,Diesel,Manual,110.0,350000,14000.0,2012,rodado
1474,1637,Toyota,Innova,2876695.0,7,70000,distribuidora,Diesel,Manual,102.0,740000,29600.0,2017,moderadamente rodado
1475,1638,Mahindra,Bolero,914000.0,2,30000,particular,Diesel,Manual,63.0,620000,24800.0,2022,moderadamente rodado
1476,1639,Mercedes-Benz,E-Class,7545000.0,9,67000,distribuidora,Diesel,Automatic,170.0,890000,35600.0,2015,moderadamente rodado
1477,1640,Maruti,Celerio,503000.0,7,23970,distribuidora,Petrol,Manual,67.04,350000,14000.0,2017,novo
1478,1642,Mercedes-Benz,S-Class,16700000.0,6,56000,distribuidora,Diesel,Automatic,254.79,4500000,180000.0,2018,moderadamente rodado
1479,1643,Jaguar,XF,6595333.333333333,6,52111,distribuidora,Diesel,Automatic,187.7,2150000,86000.0,2018,moderadamente rodado
1480,1644,Mahindra,Quanto,1399372.0930232557,7,100000,particular,Diesel,Manual,100.0,300000,12000.0,2017,rodado
1481,1645,Hyundai,Xcent,967624.184646262,2,10000,particular,Petrol,Manual,81.86,600000,24000.0,2022,novo
1482,1646,Maruti,Swift,614646.3878326996,7,30000,particular,Diesel,Manual,74.0,500000,20000.0,2017,moderadamente rodado
1483,1648,Maruti,Swift Dzire,662000.0,6,50000,distribuidora,Petrol,Manual,81.8,490000,19600.0,2018,moderadamente rodado
1484,1649,Volkswagen,Vento,820416.9884169884,7,55000,distribuidora,Diesel,Manual,103.2,375000,15000.0,2017,moderadamente rodado
1485,1651,Toyota,Innova,1916000.0,3,50000,particular,Diesel,Manual,147.8,1500000,60000.0,2021,moderadamente rodado
1486,1652,Hyundai,EON,967624.184646262,5,40000,particular,Petrol,Manual,68.05,265000,10600.0,2019,moderadamente rodado
1487,1653,Audi,Q3,7113256.41025641,8,45000,distribuidora,Diesel,Automatic,174.33,1450000,58000.0,2016,moderadamente rodado
1488,1654,Maruti,Swift Dzire,614646.3878326996,4,107000,particular,Diesel,Manual,74.02,490000,19600.0,2020,rodado
1489,1655,Maruti,Wagon R,614646.3878326996,9,120000,particular,LPG,Manual,58.2,260000,10400.0,2015,rodado
1490,1656,Honda,City,1268000.0,11,68000,distribuidora,Petrol,Manual,118.0,325000,13000.0,2013,moderadamente rodado
1491,1657,Hyundai,i20,959000.0,6,70000,particular,Diesel,Manual,88.73,590000,23600.0,2018,moderadamente rodado
1492,1658,Toyota,Innova,1990000.0,5,35512,distribuidora,Diesel,Automatic,171.5,1500000,60000.0,2019,moderadamente rodado
1493,1660,Hyundai,Creta,1263000.0,4,51000,distribuidora,Diesel,Manual,88.7,875000,35000.0,2020,moderadamente rodado
1494,1661,Hyundai,Grand,648000.0,6,50000,distribuidora,Petrol,Manual,82.0,450000,18000.0,2018,moderadamente rodado
1495,1662,Hyundai,Creta,1159000.0,4,60000,particular,Diesel,Manual,88.7,850000,34000.0,2020,moderadamente rodado
1496,1664,Maruti,Ertiga,900000.0,1,4500,particular,Petrol,Manual,103.26,830000,33200.0,2023,novo
1497,1665,Mahindra,XUV500,1645000.0,5,100000,particular,Diesel,Manual,140.0,829000,33160.0,2019,rodado
1498,1666,Skoda,Superb,3537000.0,5,20000,particular,Petrol,Manual,177.46,1500000,60000.0,2019,novo
1499,1667,Hyundai,Verna,1036000.0,9,50000,particular,Petrol,Manual,121.3,450000,18000.0,2015,moderadamente rodado
1500,1669,Honda,City,1210698.5413290113,7,59250,distribuidora,Petrol,Manual,117.3,575000,23000.0,2017,moderadamente rodado
1501,1670,Hyundai,Grand,648000.0,3,31799,concessionária,Petrol,Manual,81.86,500000,20000.0,2021,moderadamente rodado
1502,1671,Maruti,Baleno,614646.3878326996,2,3500,particular,Diesel,Manual,74.0,700000,28000.0,2022,novo
1503,1672,Maruti,Wagon R,512000.0,6,15000,particular,Petrol,Manual,67.04,300000,12000.0,2018,novo
1504,1673,Audi,Q7,8060000.0,11,155000,particular,Diesel,Automatic,335.2,2200000,88000.0,2013,rodado
1505,1674,Skoda,Rapid,868000.0,8,42000,distribuidora,Petrol,Manual,103.5,375000,15000.0,2016,moderadamente rodado
1506,1676,Hyundai,i20,798000.0,4,53000,distribuidora,Petrol,Manual,81.83,575000,23000.0,2020,moderadamente rodado
1507,1677,Maruti,Swift,613000.0,3,56000,particular,Petrol,Manual,81.8,500000,20000.0,2021,moderadamente rodado
1508,1678,Mahindra,Bolero,1399372.0930232557,2,35000,particular,Diesel,Manual,70.0,850000,34000.0,2022,moderadamente rodado
1509,1679,Hyundai,Creta,1127000.0,5,70000,particular,Petrol,Manual,121.3,815000,32600.0,2019,moderadamente rodado
1510,1681,Hyundai,Xcent,967624.184646262,7,50000,particular,Petrol,Manual,82.0,365000,14600.0,2017,moderadamente rodado
1511,1682,Maruti,Wagon R,597000.0,9,95000,distribuidora,CNG,Manual,58.16,190000,7600.0,2015,rodado
1512,1683,Maruti,Swift Dzire,614646.3878326996,4,50000,particular,Diesel,Manual,74.02,900000,36000.0,2020,moderadamente rodado
1513,1684,Honda,Brio,1210698.5413290113,6,62258,concessionária,Petrol,Automatic,86.8,475000,19000.0,2018,moderadamente rodado
1514,1685,Toyota,Innova,1980000.0,5,52000,distribuidora,Petrol,Manual,163.7,1300000,52000.0,2019,moderadamente rodado
1515,1686,Skoda,Rapid,868000.0,7,59000,distribuidora,Petrol,Automatic,103.6,445000,17800.0,2017,moderadamente rodado
1516,1688,Hyundai,Creta,1117000.0,5,10000,particular,Petrol,Manual,121.3,1000000,40000.0,2019,novo
1517,1689,Hyundai,Sonata,967624.184646262,9,70000,particular,Petrol,Automatic,198.25,750000,30000.0,2015,moderadamente rodado
1518,1691,Maruti,Swift,614646.3878326996,8,80000,particular,Diesel,Manual,74.0,350000,14000.0,2016,rodado
1519,1693,Maruti,Wagon R,535000.0,2,15000,particular,Petrol,Manual,67.05,475000,19000.0,2022,novo
1520,1694,Mahindra,Bolero,1399372.0930232557,3,70000,particular,Diesel,Manual,70.0,670000,26800.0,2021,moderadamente rodado
1521,1695,Hyundai,i20,783000.0,3,20000,particular,Petrol,Manual,81.83,524000,20960.0,2021,novo
1522,1697,Hyundai,Xcent,967624.184646262,6,20000,particular,Diesel,Manual,71.0,500000,20000.0,2018,novo
1523,1698,Force,One,1000000.0,8,60000,particular,Diesel,Manual,139.01,480000,19200.0,2016,moderadamente rodado
1524,1699,MG,Hector,1690000.0,2,20000,distribuidora,Diesel,Manual,167.68,1750000,70000.0,2022,novo
1525,1700,Toyota,Fortuner,3812000.0,9,130000,distribuidora,Diesel,Automatic,168.5,1450000,58000.0,2015,rodado
1526,1701,Maruti,Swift,614646.3878326996,14,187500,particular,Diesel,Manual,75.0,215000,8600.0,2010,rodado
1527,1702,Maruti,Ritz,614646.3878326996,12,20000,particular,Petrol,Manual,85.8,200000,8000.0,2012,novo
1528,1703,Hyundai,i20,974000.0,7,67000,distribuidora,Diesel,Manual,90.0,355000,14200.0,2017,moderadamente rodado
1529,1704,Ford,Fiesta,1050416.6666666667,11,140000,particular,Petrol,Manual,101.0,200000,8000.0,2013,rodado
1530,1705,Maruti,Swift,614646.3878326996,6,38000,particular,Diesel,Manual,74.0,530000,21200.0,2018,moderadamente rodado
1531,1707,Mahindra,Bolero,905000.0,14,40000,particular,Diesel,Manual,63.0,250000,10000.0,2010,moderadamente rodado
1532,1709,Toyota,Innova,1980000.0,4,50000,distribuidora,Petrol,Manual,163.7,1500000,60000.0,2020,moderadamente rodado
1533,1710,Hyundai,Sonata,967624.184646262,14,110000,particular,Diesel,Manual,142.0,275000,11000.0,2010,rodado
1534,1711,Renault,Duster,414304.9645390071,3,32440,distribuidora,Diesel,Manual,83.8,850000,34000.0,2021,moderadamente rodado
1535,1712,Hyundai,i20,803000.0,3,40000,distribuidora,Petrol,Manual,81.83,645000,25800.0,2021,moderadamente rodado
1536,1713,Ford,Aspire,1050416.6666666667,5,70000,distribuidora,Diesel,Manual,99.0,440000,17600.0,2019,moderadamente rodado
1537,1714,Ford,Ecosport,1014000.0,7,37000,distribuidora,Diesel,Manual,89.84,590000,23600.0,2017,moderadamente rodado
1538,1715,Hyundai,Grand,699000.0,6,40000,particular,Petrol,Manual,82.0,350000,14000.0,2018,moderadamente rodado
1539,1716,Maruti,Alto,614646.3878326996,11,83000,particular,Petrol,Manual,46.3,190000,7600.0,2013,rodado
1540,1717,Maruti,Swift,614646.3878326996,4,80000,particular,Diesel,Manual,74.0,550000,22000.0,2020,rodado
1541,1718,Maruti,Ciaz,614646.3878326996,5,35000,particular,Diesel,Manual,88.5,838000,33520.0,2019,moderadamente rodado
1542,1719,Maruti,Swift,629000.0,3,30000,particular,Petrol,Automatic,81.8,575000,23000.0,2021,moderadamente rodado
1543,1720,Toyota,Innova,2876695.0,13,200000,particular,Diesel,Manual,102.0,600000,24000.0,2011,rodado
1544,1722,Porsche,Cayenne,12484333.333333334,5,38646,distribuidora,Diesel,Automatic,300.0,7200000,288000.0,2019,moderadamente rodado
1545,1723,Toyota,Camry,2876695.0,1,72000,distribuidora,Petrol,Manual,164.7,345000,13800.0,2023,moderadamente rodado
1546,1724,Ford,Figo,862000.0,8,54000,distribuidora,Diesel,Manual,68.0,195000,7800.0,2016,moderadamente rodado
1547,1725,Hyundai,Tucson,2921000.0,4,52600,distribuidora,Diesel,Automatic,183.0,1790000,71600.0,2020,moderadamente rodado
1548,1726,Toyota,Fortuner,3997000.0,4,67563,distribuidora,Diesel,Automatic,174.5,2700000,108000.0,2020,moderadamente rodado
1549,1729,BMW,X1,4986000.0,5,50000,distribuidora,Diesel,Automatic,188.0,2250000,90000.0,2019,moderadamente rodado
1550,1730,Toyota,Camry,4500000.0,6,64500,distribuidora,Petrol,Automatic,157.7,1699000,67960.0,2018,moderadamente rodado
1551,1732,Hyundai,Santro,523000.0,2,11500,distribuidora,Petrol,Manual,68.07,530000,21200.0,2022,novo
1552,1733,Mahindra,Xylo,1399372.0930232557,8,54000,distribuidora,Diesel,Manual,112.0,425000,17000.0,2016,moderadamente rodado
1553,1734,Maruti,Ignis,559000.0,3,30000,distribuidora,Petrol,Manual,81.8,570000,22800.0,2021,moderadamente rodado
1554,1735,Hyundai,Grand,967624.184646262,3,54000,particular,Diesel,Manual,73.97,430000,17200.0,2021,moderadamente rodado
1555,1736,Maruti,XL6,1126000.0,1,9500,distribuidora,Petrol,Automatic,103.2,1185000,47400.0,2023,novo
1556,1737,Honda,Amaze,706000.0,6,120000,particular,Petrol,Manual,86.7,280000,11200.0,2018,rodado
1557,1738,Hyundai,Xcent,967624.184646262,2,50000,particular,Diesel,Manual,73.97,720000,28800.0,2022,moderadamente rodado
1558,1739,Maruti,Swift Dzire,614646.3878326996,4,50000,particular,Diesel,Manual,74.02,680000,27200.0,2020,moderadamente rodado
1559,1740,MG,Hector,1496000.0,2,11002,distribuidora,Petrol,Automatic,141.0,1790000,71600.0,2022,novo
1560,1741,Toyota,Innova,2876695.0,8,75000,distribuidora,Diesel,Manual,100.0,600000,24000.0,2016,moderadamente rodado
1561,1742,Maruti,Baleno,681000.0,2,40000,particular,Petrol,Automatic,81.8,550000,22000.0,2022,moderadamente rodado
1562,1743,Volkswagen,Polo,820416.9884169884,10,120000,particular,Diesel,Manual,88.8,450000,18000.0,2014,rodado
1563,1745,Hyundai,i10,967624.184646262,7,61000,distribuidora,Petrol,Manual,68.05,320000,12800.0,2017,moderadamente rodado
1564,1746,Volkswagen,Vento,1012000.0,8,47000,distribuidora,Petrol,Manual,103.2,390000,15600.0,2016,moderadamente rodado
1565,1747,Mahindra,XUV500,1645000.0,7,51000,distribuidora,Diesel,Manual,140.0,735000,29400.0,2017,moderadamente rodado
1566,1748,Honda,City,1268000.0,6,53000,distribuidora,Petrol,Automatic,117.3,741000,29640.0,2018,moderadamente rodado
1567,1749,Hyundai,Verna,1309000.0,10,75000,distribuidora,Diesel,Automatic,126.32,365000,14600.0,2014,moderadamente rodado
1568,1750,Mahindra,XUV500,1645000.0,6,110000,particular,Diesel,Manual,140.0,950000,38000.0,2018,rodado
1569,1752,Maruti,Ertiga,614646.3878326996,6,48200,distribuidora,Diesel,Manual,88.5,535000,21400.0,2018,moderadamente rodado
1570,1753,Maruti,Swift,614646.3878326996,9,115000,particular,Diesel,Manual,74.0,300000,12000.0,2015,rodado
1571,1754,Maruti,SX4,614646.3878326996,5,45000,distribuidora,Diesel,Manual,88.5,550000,22000.0,2019,moderadamente rodado
1572,1755,Honda,Civic,2153000.0,15,80000,particular,Petrol,Manual,130.0,250000,10000.0,2009,rodado
1573,1756,Maruti,Wagon R,511000.0,11,61000,distribuidora,Petrol,Manual,67.04,195000,7800.0,2013,moderadamente rodado
1574,1757,Maruti,Ciaz,614646.3878326996,5,35000,distribuidora,Diesel,Manual,88.5,610000,24400.0,2019,moderadamente rodado
1575,1758,BMW,X1,4618000.0,10,42545,distribuidora,Diesel,Automatic,190.0,1075000,43000.0,2014,moderadamente rodado
1576,1759,Mercedes-Benz,C-Class,5130000.0,5,19000,distribuidora,Diesel,Automatic,170.0,2500000,100000.0,2019,novo
1577,1760,Honda,Brio,1210698.5413290113,6,53526,distribuidora,Petrol,Manual,86.8,348000,13920.0,2018,moderadamente rodado
1578,1761,Toyota,Innova,2876695.0,6,90000,particular,Diesel,Manual,100.6,950000,38000.0,2018,rodado
1579,1763,Mercedes-Benz,GLA,117489928.05755396,5,50000,distribuidora,Petrol,Automatic,183.0,2150000,86000.0,2019,moderadamente rodado
1580,1764,Hyundai,Grand,699000.0,4,35000,particular,Petrol,Automatic,81.86,511000,20440.0,2020,moderadamente rodado
1581,1766,Mahindra,Scorpio,1510000.0,7,120000,particular,Diesel,Manual,120.0,600000,24000.0,2017,rodado
1582,1767,Mahindra,Bolero,893000.0,9,60000,particular,Diesel,Manual,62.1,520000,20800.0,2015,moderadamente rodado
1583,1768,Mahindra,TUV,1399372.0930232557,5,57000,distribuidora,Diesel,Manual,100.0,510000,20400.0,2019,moderadamente rodado
1584,1769,Maruti,Alto,335000.0,1,10000,particular,Petrol,Manual,47.3,370000,14800.0,2023,novo
1585,1770,Maruti,Swift Dzire,662000.0,4,60000,particular,Petrol,Manual,81.8,550000,22000.0,2020,moderadamente rodado
1586,1771,Mahindra,Scorpio,1480000.0,14,100000,particular,Diesel,Manual,120.0,217000,8680.0,2010,rodado
1587,1772,Honda,Accord,1210698.5413290113,13,60000,distribuidora,Petrol,Automatic,180.0,345000,13800.0,2011,moderadamente rodado
1588,1776,Maruti,Swift Dzire,614646.3878326996,8,65000,distribuidora,Diesel,Manual,74.0,350000,14000.0,2016,moderadamente rodado
1589,1777,Hyundai,Verna,1054000.0,7,49599,distribuidora,Petrol,Automatic,121.4,610000,24400.0,2017,moderadamente rodado
1590,1778,Maruti,Alto,353000.0,3,20000,particular,Petrol,Manual,47.3,310000,12400.0,2021,novo
1591,1779,Maruti,SX4,614646.3878326996,5,38000,distribuidora,Diesel,Manual,118.0,750000,30000.0,2019,moderadamente rodado
1592,1780,Honda,Brio,1210698.5413290113,7,60000,particular,Petrol,Manual,86.8,330000,13200.0,2017,moderadamente rodado
1593,1781,Maruti,Celerio,521000.0,6,49955,distribuidora,Petrol,Manual,67.04,400000,16000.0,2018,moderadamente rodado
1594,1782,Ford,Ecosport,989000.0,6,110000,particular,Diesel,Manual,98.59,600000,24000.0,2018,rodado
1595,1783,Nissan,Sunny,1690333.3333333333,10,70000,distribuidora,Petrol,Manual,97.7,300000,12000.0,2014,moderadamente rodado
1596,1784,Ford,Ecosport,1043000.0,2,64000,distribuidora,Diesel,Manual,98.59,850000,34000.0,2022,moderadamente rodado
1597,1785,Skoda,Yeti,2572827.5862068967,7,66717,distribuidora,Diesel,Manual,138.1,700000,28000.0,2017,moderadamente rodado
1598,1786,Audi,A4,7113256.41025641,4,49000,distribuidora,Petrol,Automatic,147.51,2650000,106000.0,2020,moderadamente rodado
1599,1787,Nissan,Micra,1690333.3333333333,9,242924,particular,Petrol,Manual,75.0,250000,10000.0,2015,rodado
1600,1788,Renault,Duster,414304.9645390071,7,56896,distribuidora,Diesel,Manual,108.45,450000,18000.0,2017,moderadamente rodado
1601,1789,Maruti,Baleno,693000.0,4,35000,particular,Petrol,Manual,83.1,625000,25000.0,2020,moderadamente rodado
1602,1790,Maruti,Wagon R,535000.0,3,15000,particular,Petrol,Automatic,67.0,450000,18000.0,2021,novo
1603,1792,Maruti,Wagon R,614646.3878326996,6,60000,particular,Petrol,Manual,67.04,325000,13000.0,2018,moderadamente rodado
1604,1793,Mahindra,Scorpio,1399372.0930232557,6,80000,distribuidora,Diesel,Manual,120.0,825000,33000.0,2018,rodado
1605,1794,Maruti,S-Cross,614646.3878326996,4,70000,particular,Diesel,Manual,88.5,740000,29600.0,2020,moderadamente rodado
1606,1796,Datsun,GO,441000.0,4,31000,distribuidora,Petrol,Manual,67.0,285000,11400.0,2020,moderadamente rodado
1607,1797,Hyundai,Santro,533000.0,3,5000,particular,Petrol,Manual,68.0,500000,20000.0,2021,novo
1608,1798,Maruti,Eeco,448000.0,4,40000,distribuidora,Petrol,Manual,73.0,325000,13000.0,2020,moderadamente rodado
1609,1799,Maruti,Alto,347000.0,4,10000,particular,Petrol,Manual,47.3,260000,10400.0,2020,novo
1610,1800,Renault,Duster,414304.9645390071,5,40000,particular,Diesel,Manual,108.45,780000,31200.0,2019,moderadamente rodado
1611,1801,Maruti,Alto,614646.3878326996,11,48156,distribuidora,Petrol,Manual,46.3,135000,5400.0,2013,moderadamente rodado
1612,1802,Maruti,Swift Dzire,614646.3878326996,5,46000,particular,Diesel,Manual,74.0,600000,24000.0,2019,moderadamente rodado
1613,1803,Honda,City,1268000.0,3,48959,distribuidora,Petrol,Manual,117.6,875000,35000.0,2021,moderadamente rodado
1614,1804,Honda,Amaze,1210698.5413290113,4,53200,distribuidora,Petrol,Manual,86.7,475000,19000.0,2020,moderadamente rodado
1615,1805,Toyota,Etios,2876695.0,5,36713,concessionária,Petrol,Manual,78.8,450000,18000.0,2019,moderadamente rodado
1616,1806,Maruti,Wagon R,511000.0,13,58000,distribuidora,Petrol,Manual,67.1,125000,5000.0,2011,moderadamente rodado
1617,1808,Hyundai,i10,967624.184646262,11,60000,particular,Petrol,Manual,68.05,150000,6000.0,2013,moderadamente rodado
1618,1809,Volkswagen,Vento,1012000.0,7,59000,distribuidora,Petrol,Manual,103.6,450000,18000.0,2017,moderadamente rodado
1619,1810,Maruti,Ciaz,614646.3878326996,5,100000,particular,Diesel,Manual,88.5,650000,26000.0,2019,rodado
